Name,Financial Status,Paid at,Currency,Subtotal,Shipping,Taxes,Total,Discount Amount,Shipping Method,Created at,Lineitem quantity,Lineitem price,Lineitem compare at price,Lineitem sku,Lineitem requires shipping,Lineitem taxable,Shipping City,Shipping Zip,Shipping Province,Shipping Country,Cancelled at,Payment Method,Refunded Amount,Outstanding Balance,Id,Tags,Source,Lineitem discount
#1316,paid,2025-11-07 08:47:35 -0500,USD,75.97,0.00,0.00,75.97,0.00,Economy,2025-11-07 08:47:34 -0500,1,51.99,44.00,,TRUE,TRUE,Chantilly,'20151,VA,US,,Shopify Payments,0.00,0.00,6930635030838,Simple Bundles 2.0 - Bundle Order,web,0.00
#1316,,,,,,,,,,2025-11-07 08:47:34 -0500,2,11.99,15.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1314,paid,2025-11-06 23:24:09 -0500,USD,10.80,6.50,0.00,17.30,1.19,Economy,2025-11-06 23:24:07 -0500,1,11.99,15.99,GP_615,TRUE,TRUE,Cullman,'35055,AL,US,,Shopify Payments,0.00,0.00,6930027348278,,web,0.00
#1313,paid,2025-11-06 23:12:25 -0500,USD,65.98,6.50,0.00,72.48,0.00,Economy,2025-11-06 23:12:24 -0500,1,42.00,49.00,,TRUE,TRUE,Philadelphia,'19149,PA,US,,Shopify Payments,0.00,0.00,6930013552950,,web,0.00
#1313,,,,,,,,,,2025-11-06 23:12:24 -0500,1,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1313,,,,,,,,,,2025-11-06 23:12:24 -0500,1,11.99,15.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1312,paid,2025-11-06 21:43:06 -0500,USD,151.12,0.00,0.00,151.12,16.79,Economy,2025-11-06 21:43:03 -0500,1,42.00,49.00,,TRUE,TRUE,Maurice,'70555,LA,US,,Shopify Payments,0.00,0.00,6929897029942,Simple Bundles 2.0 - Bundle Order,web,0.00
#1312,,,,,,,,,,2025-11-06 21:43:03 -0500,1,14.99,19.99,AP_MW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1312,,,,,,,,,,2025-11-06 21:43:03 -0500,1,14.99,19.99,AP_BP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1312,,,,,,,,,,2025-11-06 21:43:03 -0500,1,11.99,15.99,GP_B15,TRUE,TRUE,,,,,,,,,,,,0.00
#1312,,,,,,,,,,2025-11-06 21:43:03 -0500,1,11.99,15.99,GP_W15,TRUE,TRUE,,,,,,,,,,,,0.00
#1312,,,,,,,,,,2025-11-06 21:43:03 -0500,1,14.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1312,,,,,,,,,,2025-11-06 21:43:03 -0500,1,14.99,19.99,AP_FP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1312,,,,,,,,,,2025-11-06 21:43:03 -0500,1,14.99,19.99,AP_BN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1312,,,,,,,,,,2025-11-06 21:43:03 -0500,1,14.99,19.99,AP_AF02,TRUE,TRUE,,,,,,,,,,,,0.00
#1312,,,,,,,,,,2025-11-06 21:43:03 -0500,1,11.99,15.99,GP_615,TRUE,TRUE,,,,,,,,,,,,0.00
#1311,paid,2025-11-06 16:33:50 -0500,USD,37.80,6.50,0.00,44.30,4.20,Economy,2025-11-06 16:33:47 -0500,1,42.00,49.00,,TRUE,TRUE,Fort Wayne,46835-1263,IN,US,,Shopify Payments,0.00,0.00,6929497653558,,web,0.00
#1310,paid,2025-11-06 10:55:51 -0500,USD,40.48,9.50,0.00,49.98,4.49,Standard,2025-11-06 10:55:48 -0500,1,14.99,19.99,AP_AF02,TRUE,TRUE,Long Beach,'90804,CA,US,,Shopify Payments,0.00,0.00,6928954655030,,web,0.00
#1310,,,,,,,,,,2025-11-06 10:55:48 -0500,2,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1309,paid,2025-11-05 13:03:53 -0500,USD,29.98,6.50,0.00,36.48,0.00,Economy,2025-11-05 13:03:50 -0500,1,14.99,19.99,AP_AF02,TRUE,TRUE,Laurinburg,'28352,NC,US,,Shopify Payments,0.00,0.00,6927333097782,,web,0.00
#1309,,,,,,,,,,2025-11-05 13:03:50 -0500,1,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1308,paid,2025-11-05 12:00:54 -0500,USD,78.93,0.00,0.00,78.93,11.01,Economy,2025-11-05 12:00:51 -0500,1,14.99,19.99,AP_BP02,TRUE,TRUE,White Marsh,'21162,MD,US,,Shopify Payments,0.00,0.00,6927227126070,,web,0.00
#1308,,,,,,,,,,2025-11-05 12:00:51 -0500,2,14.99,19.99,AP_EP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1308,,,,,,,,,,2025-11-05 12:00:51 -0500,3,14.99,19.99,AP_SN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1307,paid,2025-11-03 23:12:25 -0500,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-11-03 23:12:23 -0500,1,11.99,15.99,GPB15,TRUE,TRUE,Glen Allen,'23060,VA,US,,Shopify Payments,0.00,0.00,6924466979126,,web,0.00
#1306,paid,2025-11-02 23:14:48 -0500,USD,37.00,6.50,0.00,43.50,0.00,Economy,2025-11-02 23:14:48 -0500,1,37.00,44.00,,TRUE,TRUE,Saint Louis,'63128,MO,US,,Shopify Payments,0.00,0.00,6922350887222,,web,0.00
#1305,paid,2025-10-31 11:05:18 -0400,USD,35.97,6.50,0.00,42.47,0.00,Economy,2025-10-31 11:05:18 -0400,1,11.99,15.99,GP615,TRUE,TRUE,Greensboro,'27407,NC,US,,Shopify Payments,0.00,0.00,6917555290422,,web,0.00
#1305,,,,,,,,,,2025-10-31 11:05:18 -0400,1,23.98,31.98,GPB15GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1304,paid,2025-10-31 04:41:57 -0400,USD,81.97,0.00,3.68,85.65,0.00,Economy,2025-10-31 04:41:55 -0400,1,14.99,19.99,CPSN02a,TRUE,TRUE,Honolulu,'96814,HI,US,,Shopify Payments,0.00,0.00,6917137203510,,3890849,0.00
#1304,,,,,,,,,,2025-10-31 04:41:55 -0400,1,37.00,44.00,,TRUE,TRUE,,,,,,,,,,,,0.00
#1304,,,,,,,,,,2025-10-31 04:41:55 -0400,1,14.99,19.99,CPMW02,TRUE,TRUE,,,,,,,,,,,,0.00
#1304,,,,,,,,,,2025-10-31 04:41:55 -0400,1,14.99,19.99,CPBP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1303,paid,2025-10-30 23:24:14 -0400,USD,109.10,0.00,0.00,109.10,0.00,Economy,2025-10-30 23:24:11 -0400,2,54.55,79.93,GPW15B5,TRUE,TRUE,Charlotte,'28269,NC,US,,Shopify Payments,0.00,0.00,6916813193526,,web,0.00
#1302,paid,2025-10-30 22:48:00 -0400,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-10-30 22:47:57 -0400,1,11.99,15.99,GPW15,TRUE,TRUE,Augusta,'30909,GA,US,,Shopify Payments,0.00,0.00,6916774199606,,web,0.00
#1301,paid,2025-10-30 21:46:18 -0400,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-10-30 21:46:17 -0400,1,11.99,15.99,GPB15,TRUE,TRUE,Lafayette,'70506,LA,US,,Shopify Payments,0.00,0.00,6916701520182,,web,0.00
#1300,paid,2025-10-30 18:11:06 -0400,USD,44.97,6.50,3.61,55.08,0.00,Economy,2025-10-30 18:11:03 -0400,1,14.99,19.99,CPBP02a,TRUE,TRUE,Monroe,'30655,GA,US,,Shopify Payments,0.00,0.00,6916456808758,,3890849,0.00
#1300,,,,,,,,,,2025-10-30 18:11:03 -0400,2,14.99,19.99,CPMW02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1299,paid,2025-10-29 22:25:40 -0400,USD,89.94,0.00,0.00,89.94,0.00,Economy,2025-10-29 22:25:37 -0400,3,14.99,19.99,CPMW02,TRUE,TRUE,Ellisville,'63011,MO,US,,Shopify Payments,0.00,0.00,6914364473654,,web,0.00
#1299,,,,,,,,,,2025-10-29 22:25:37 -0400,3,14.99,19.99,CPFP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1298,paid,,USD,0.00,6.50,0.00,0.00,16.50,Economy,2025-10-29 01:04:44 -0400,1,5.00,,,TRUE,TRUE,Seattle,'98103,WA,US,2025-10-29 01:05:51 -0400,,0.00,0.00,6912832110902,Simple Bundles 2.0 - Bundle Order,web,0.00
#1298,,,,,,,,,,2025-10-29 01:04:44 -0400,1,5.00,,,TRUE,TRUE,,,,,,,,,,,,0.00
#1297,paid,,USD,0.00,6.50,0.00,0.00,6.50,Economy,2025-10-29 00:49:25 -0400,1,0.00,,,TRUE,TRUE,Seattle,'98103,WA,US,2025-10-29 01:05:51 -0400,,0.00,0.00,6912816152886,Simple Bundles - Bundle Order,web,0.00
#1296,paid,,USD,0.00,6.50,0.00,0.00,6.50,Economy,2025-10-29 00:45:49 -0400,1,0.00,,,TRUE,TRUE,Aaronsburg,'16820,PA,US,2025-10-29 01:05:51 -0400,,0.00,0.00,6912804127030,Simple Bundles - Bundle Order,web,0.00
#1295,paid,2025-10-26 15:52:33 -0400,USD,29.98,9.50,0.00,39.48,0.00,Standard,2025-10-26 15:52:31 -0400,1,14.99,19.99,CPEP02,TRUE,TRUE,West Columbia,'29169,SC,US,,Shopify Payments,0.00,0.00,6908582789430,,web,0.00
#1295,,,,,,,,,,2025-10-26 15:52:31 -0400,1,14.99,19.99,CPSN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1294,paid,2025-10-25 20:26:11 -0400,USD,77.94,0.00,0.00,77.94,0.00,Economy,2025-10-25 20:26:09 -0400,1,14.99,19.99,CPFP02,TRUE,TRUE,Sanford,'27330,NC,US,,Shopify Payments,0.00,0.00,6907087421750,,web,0.00
#1294,,,,,,,,,,2025-10-25 20:26:09 -0400,1,11.99,15.99,GPTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1294,,,,,,,,,,2025-10-25 20:26:09 -0400,1,14.99,19.99,CPSN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1294,,,,,,,,,,2025-10-25 20:26:09 -0400,1,11.99,15.99,GP615,TRUE,TRUE,,,,,,,,,,,,0.00
#1294,,,,,,,,,,2025-10-25 20:26:09 -0400,1,11.99,15.99,GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1294,,,,,,,,,,2025-10-25 20:26:09 -0400,1,11.99,15.99,GPB15,TRUE,TRUE,,,,,,,,,,,,0.00
#1293,paid,2025-10-24 20:32:55 -0400,USD,68.34,6.50,0.00,74.84,0.00,Economy,2025-10-24 20:32:52 -0400,1,34.17,47.96,GPB15BULK3,TRUE,TRUE,San Jose,'95121,CA,US,,Shopify Payments,0.00,0.00,6905093030198,,web,0.00
#1293,,,,,,,,,,2025-10-24 20:32:52 -0400,1,34.17,47.96,GPW15BULK3,TRUE,TRUE,,,,,,,,,,,,0.00
#1292,paid,2025-10-23 22:42:21 -0400,USD,29.98,6.50,0.00,36.48,0.00,Economy,2025-10-23 22:42:19 -0400,1,14.99,19.99,CPBH02a,TRUE,TRUE,Maurice,'70555,LA,US,,Shopify Payments,0.00,0.00,6903280992566,,web,0.00
#1292,,,,,,,,,,2025-10-23 22:42:19 -0400,1,14.99,19.99,CPSN02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1291,paid,2025-10-22 23:34:20 -0400,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-10-22 23:34:17 -0400,1,11.99,,GP615,TRUE,TRUE,Philadelphia,'19124,PA,US,,Shopify Payments,0.00,0.00,6901383233846,,web,0.00
#1290,paid,2025-10-22 18:40:27 -0400,USD,59.96,9.50,0.00,69.46,0.00,Standard,2025-10-22 18:40:24 -0400,1,14.99,19.99,CPMW02,TRUE,TRUE,Gilbert,'85296,AZ,US,,Shopify Payments,0.00,0.00,6900978254134,,web,0.00
#1290,,,,,,,,,,2025-10-22 18:40:24 -0400,1,14.99,19.99,CPFP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1290,,,,,,,,,,2025-10-22 18:40:24 -0400,2,14.99,19.99,CPSN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1289,paid,2025-10-21 22:30:45 -0400,USD,78.97,0.00,0.00,78.97,0.00,Economy,2025-10-21 22:30:45 -0400,1,37.00,44.00,,TRUE,TRUE,Philadelphia,'19149,PA,US,,Shopify Payments,0.00,0.00,6899432980790,,web,0.00
#1289,,,,,,,,,,2025-10-21 22:30:45 -0400,1,14.99,19.99,CPBP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1289,,,,,,,,,,2025-10-21 22:30:45 -0400,1,14.99,19.99,CPSN02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1289,,,,,,,,,,2025-10-21 22:30:45 -0400,1,11.99,15.99,GPB15,TRUE,TRUE,,,,,,,,,,,,0.00
#1288,paid,2025-10-21 13:06:16 -0400,USD,338.77,0.00,0.00,338.77,0.00,Economy,2025-10-21 13:06:13 -0400,2,11.99,,GP615,TRUE,TRUE,O'Fallon,'63368,MO,US,,Shopify Payments,0.00,0.00,6898660376886,,web,0.00
#1288,,,,,,,,,,2025-10-21 13:06:13 -0400,2,14.99,19.99,CPFP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1288,,,,,,,,,,2025-10-21 13:06:13 -0400,2,14.99,19.99,CPBH02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1288,,,,,,,,,,2025-10-21 13:06:13 -0400,2,14.99,19.99,CPAF02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1288,,,,,,,,,,2025-10-21 13:06:13 -0400,2,14.99,19.99,CPEP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1288,,,,,,,,,,2025-10-21 13:06:13 -0400,4,14.99,19.99,CPMW02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1288,,,,,,,,,,2025-10-21 13:06:13 -0400,2,14.99,19.99,CPBN02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1288,,,,,,,,,,2025-10-21 13:06:13 -0400,2,14.99,19.99,CPBP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1288,,,,,,,,,,2025-10-21 13:06:13 -0400,2,14.99,19.99,CPSN02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1288,,,,,,,,,,2025-10-21 13:06:13 -0400,3,14.99,19.99,CPSN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1287,paid,2025-10-21 11:52:58 -0400,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-10-21 11:52:58 -0400,2,11.99,15.99,GPW15,TRUE,TRUE,Chattanooga,'37410,TN,US,,Shopify Payments,0.00,0.00,6898521243958,,web,0.00
#1286,paid,2025-10-21 11:51:25 -0400,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-10-21 11:51:24 -0400,2,11.99,15.99,GPB15,TRUE,TRUE,Chattanooga,'37410,TN,US,,Shopify Payments,0.00,0.00,6898518753590,,web,0.00
#1285,paid,2025-10-21 08:43:54 -0400,USD,83.93,0.00,0.00,83.93,0.00,Economy,2025-10-21 08:43:52 -0400,7,11.99,15.99,GPB15,TRUE,TRUE,Charlotte,'28269,NC,US,,Shopify Payments,0.00,0.00,6898263589174,,web,0.00
#1284,paid,2025-10-20 22:24:46 -0400,USD,71.94,6.50,0.00,78.44,0.00,Economy,2025-10-20 22:24:45 -0400,3,11.99,15.99,GPB15,TRUE,TRUE,Lee's Summit,'64086,MO,US,,Shopify Payments,0.00,0.00,6897589879094,,web,0.00
#1284,,,,,,,,,,2025-10-20 22:24:45 -0400,3,11.99,15.99,GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1283,paid,2025-10-20 22:14:23 -0400,USD,89.94,0.00,0.00,89.94,0.00,Economy,2025-10-20 22:14:20 -0400,2,14.99,19.99,CPAF02a,TRUE,TRUE,San Antonio,'78245,TX,US,,Shopify Payments,0.00,0.00,6897575559478,,web,0.00
#1283,,,,,,,,,,2025-10-20 22:14:20 -0400,2,14.99,19.99,CPBP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1283,,,,,,,,,,2025-10-20 22:14:20 -0400,2,14.99,19.99,CPSN02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1282,paid,2025-10-20 02:16:40 -0400,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-10-20 02:16:39 -0400,2,11.99,15.99,GPW15,TRUE,TRUE,Hostchon,'30548,GA,US,,Shopify Payments,0.00,0.00,6896145137974,,web,0.00
#1281,paid,2025-10-19 23:47:51 -0400,USD,77.94,0.00,0.00,77.94,0.00,Economy,2025-10-19 23:47:48 -0400,1,14.99,19.99,CPFP02a,TRUE,TRUE,Cypress,'77433,TX,US,,Shopify Payments,0.00,0.00,6895970484534,,web,0.00
#1281,,,,,,,,,,2025-10-19 23:47:48 -0400,1,11.99,,GPMTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1281,,,,,,,,,,2025-10-19 23:47:48 -0400,1,11.99,15.99,GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1281,,,,,,,,,,2025-10-19 23:47:48 -0400,1,11.99,,GP615,TRUE,TRUE,,,,,,,,,,,,0.00
#1281,,,,,,,,,,2025-10-19 23:47:48 -0400,1,14.99,19.99,CPBP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1281,,,,,,,,,,2025-10-19 23:47:48 -0400,1,11.99,15.99,GPB15,TRUE,TRUE,,,,,,,,,,,,0.00
#1280,paid,2025-10-19 22:52:49 -0400,USD,102.98,0.00,0.00,102.98,0.00,Economy,2025-10-19 22:52:46 -0400,1,42.00,49.00,,TRUE,TRUE,Wellington,'33467,FL,US,,Shopify Payments,0.00,0.00,6895913140534,,web,0.00
#1280,,,,,,,,,,2025-10-19 22:52:46 -0400,1,37.00,44.00,,TRUE,TRUE,,,,,,,,,,,,0.00
#1280,,,,,,,,,,2025-10-19 22:52:46 -0400,2,11.99,15.99,GPB15a,TRUE,TRUE,,,,,,,,,,,,0.00
#1279,paid,2025-10-19 01:07:30 -0400,USD,14.99,6.50,2.08,23.57,0.00,Economy,2025-10-19 01:07:27 -0400,1,14.99,19.99,CPSN02,TRUE,TRUE,Lacey,'98503,WA,US,,Shopify Payments,0.00,0.00,6894426784054,,3890849,0.00
#1278,paid,2025-10-18 15:13:19 -0400,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-10-18 15:13:19 -0400,1,11.99,15.99,GPW15,TRUE,TRUE,Bellflower,'90706,CA,US,,Shopify Payments,0.00,0.00,6893697073462,,web,0.00
#1277,paid,2025-10-17 23:03:46 -0400,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-10-17 23:03:43 -0400,1,11.99,14.99,GPTC15,TRUE,TRUE,Long Beach,'90804,CA,US,,Shopify Payments,0.00,0.00,6892461359414,,web,0.00
#1277,,,,,,,,,,2025-10-17 23:03:43 -0400,1,11.99,,GP615,TRUE,TRUE,,,,,,,,,,,,0.00
#1276,paid,2025-10-17 11:28:21 -0400,USD,53.96,6.50,0.00,60.46,0.00,Economy,2025-10-17 11:28:19 -0400,1,11.99,15.99,GPW15,TRUE,TRUE,Rohnert Park,'94928,CA,US,,Shopify Payments,0.00,0.00,6891440996662,,web,0.00
#1276,,,,,,,,,,2025-10-17 11:28:19 -0400,1,11.99,15.99,GPB15,TRUE,TRUE,,,,,,,,,,,,0.00
#1276,,,,,,,,,,2025-10-17 11:28:19 -0400,1,14.99,19.99,CPSN02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1276,,,,,,,,,,2025-10-17 11:28:19 -0400,1,14.99,19.99,CPFP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1275,paid,2025-10-16 23:17:48 -0400,USD,35.97,6.50,0.00,42.47,0.00,Economy,2025-10-16 23:17:46 -0400,1,11.99,,GP615,TRUE,TRUE,Philadelphia,'19120,PA,US,,Shopify Payments,0.00,0.00,6890652205366,,web,0.00
#1275,,,,,,,,,,2025-10-16 23:17:46 -0400,1,11.99,15.99,GPB15,TRUE,TRUE,,,,,,,,,,,,0.00
#1275,,,,,,,,,,2025-10-16 23:17:46 -0400,1,11.99,15.99,GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1274,paid,2025-10-16 20:48:28 -0400,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-10-16 20:48:26 -0400,2,11.99,15.99,GPW15,TRUE,TRUE,Minden,'71055,LA,US,,Shopify Payments,0.00,0.00,6890454614326,,web,0.00
#1273,paid,2025-10-16 00:02:11 -0400,USD,74.95,6.50,0.00,81.45,0.00,Economy,2025-10-16 00:02:08 -0400,1,14.99,19.99,CPAF02a,TRUE,TRUE,Glendale,'85303,AZ,US,,Shopify Payments,0.00,0.00,6888816083254,,web,0.00
#1273,,,,,,,,,,2025-10-16 00:02:08 -0400,1,14.99,19.99,CPEP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1273,,,,,,,,,,2025-10-16 00:02:08 -0400,1,14.99,19.99,CPMW02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1273,,,,,,,,,,2025-10-16 00:02:08 -0400,1,14.99,19.99,CPBP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1273,,,,,,,,,,2025-10-16 00:02:08 -0400,1,14.99,19.99,CPSN02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1272,paid,2025-10-15 22:22:05 -0400,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-10-15 22:22:03 -0400,1,11.99,,GPMTC15,TRUE,TRUE,Canton,'30114,GA,US,,Shopify Payments,0.00,0.00,6888697594166,,web,0.00
#1271,paid,2025-10-15 22:02:46 -0400,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-10-15 22:02:43 -0400,2,11.99,15.99,GPW15,TRUE,TRUE,Wellington,'33467,FL,US,,Shopify Payments,0.00,0.00,6888674591030,,web,0.00
#1270,paid,2025-10-15 15:15:13 -0400,USD,59.96,6.50,0.00,66.46,0.00,Economy,2025-10-15 15:15:10 -0400,1,14.99,19.99,CPBP02a,TRUE,TRUE,Blaine,'55449,MN,US,,Shopify Payments,0.00,0.00,6888172355894,,web,0.00
#1270,,,,,,,,,,2025-10-15 15:15:10 -0400,1,14.99,19.99,CPEP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1270,,,,,,,,,,2025-10-15 15:15:10 -0400,2,14.99,19.99,CPSN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1269,paid,2025-10-15 12:34:19 -0400,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-10-15 12:34:17 -0400,1,11.99,,GP615,TRUE,TRUE,Winnetka,'60093,IL,US,,Shopify Payments,0.00,0.00,6887929807158,,web,0.00
#1268,paid,2025-10-15 11:26:20 -0400,USD,48.98,6.50,0.00,55.48,0.00,Economy,2025-10-15 11:26:19 -0400,1,36.99,46.99,,TRUE,TRUE,GRENTNA,'68028,NE,US,,Shopify Payments,0.00,0.00,6887812366646,,web,0.00
#1268,,,,,,,,,,2025-10-15 11:26:19 -0400,1,11.99,,GP615,TRUE,TRUE,,,,,,,,,,,,0.00
#1267,paid,2025-10-15 02:21:28 -0400,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-10-15 02:21:26 -0400,1,11.99,,GP615,TRUE,TRUE,Greenacres,'33413,FL,US,,Shopify Payments,0.00,0.00,6887249740086,,web,0.00
#1266,paid,2025-10-14 13:30:39 -0400,USD,11.99,6.50,0.00,18.49,0.00,Economy,2025-10-14 13:30:38 -0400,1,11.99,,GP615,TRUE,TRUE,Charlotte,'28210,NC,US,,Shopify Payments,0.00,0.00,6886316671286,,web,0.00
#1265,paid,2025-10-13 23:00:32 -0400,USD,14.99,9.50,0.00,24.49,0.00,Standard,2025-10-13 23:00:31 -0400,1,14.99,19.99,CPSN02a,TRUE,TRUE,Fort Wayne,'46809,IN,US,,Shopify Payments,0.00,0.00,6885290803510,,web,0.00
#1264,paid,2025-10-12 22:21:55 -0400,USD,74.95,6.50,0.00,81.45,0.00,Economy,2025-10-12 22:21:55 -0400,1,14.99,19.99,CPMW02,TRUE,TRUE,Battle Creek,'49015,MI,US,,Shopify Payments,0.00,0.00,6883532669238,,web,0.00
#1264,,,,,,,,,,2025-10-12 22:21:55 -0400,4,14.99,19.99,CPSN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1263,paid,2025-10-12 20:48:38 -0400,USD,74.95,6.50,0.00,81.45,0.00,Economy,2025-10-12 20:48:38 -0400,1,14.99,19.99,CPBH02,TRUE,TRUE,Baton Rouge,70815-1467,LA,US,,Shopify Payments,0.00,0.00,6883420569910,,web,0.00
#1263,,,,,,,,,,2025-10-12 20:48:38 -0400,1,14.99,19.99,CPBP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1263,,,,,,,,,,2025-10-12 20:48:38 -0400,2,14.99,19.99,CPSN02,TRUE,TRUE,,,,,,,,,,,,0.00
#1263,,,,,,,,,,2025-10-12 20:48:38 -0400,1,14.99,19.99,CPFP02,TRUE,TRUE,,,,,,,,,,,,0.00
#1262,paid,2025-10-12 00:12:03 -0400,USD,59.95,6.50,0.00,66.45,0.00,Economy,2025-10-12 00:12:00 -0400,1,11.99,15.99,GPW15,TRUE,TRUE,Silver Spring,'20904,MD,US,,Shopify Payments,0.00,0.00,6881893417270,,web,0.00
#1262,,,,,,,,,,2025-10-12 00:12:00 -0400,1,11.99,15.99,GPB15,TRUE,TRUE,,,,,,,,,,,,0.00
#1262,,,,,,,,,,2025-10-12 00:12:00 -0400,2,11.99,,GPMTC15,TRUE,TRUE,,,,,,,,,,,,0.00
#1262,,,,,,,,,,2025-10-12 00:12:00 -0400,1,11.99,,GP615,TRUE,TRUE,,,,,,,,,,,,0.00
#1261,paid,2025-10-11 00:54:44 -0400,USD,23.98,6.50,0.00,30.48,0.00,Economy,2025-10-11 00:54:42 -0400,1,11.99,14.99,,TRUE,TRUE,Cape Coral,'33990,FL,US,,Shopify Payments,0.00,0.00,6880122470710,,web,0.00
#1261,,,,,,,,,,2025-10-11 00:54:42 -0400,1,11.99,15.99,GPB15,TRUE,TRUE,,,,,,,,,,,,0.00
#1260,paid,2025-10-10 23:35:05 -0400,USD,48.98,9.50,0.00,58.48,0.00,Standard,2025-10-10 23:35:03 -0400,1,36.99,46.99,,TRUE,TRUE,Lakewood,'98499,WA,US,,Shopify Payments,0.00,0.00,6880019775798,,web,0.00
#1260,,,,,,,,,,2025-10-10 23:35:03 -0400,1,11.99,15.99,GPW15,TRUE,TRUE,,,,,,,,,,,,0.00
#1259,paid,2025-10-10 16:15:21 -0400,USD,128.00,0.00,0.00,128.00,0.00,Economy,2025-10-10 16:15:18 -0400,4,32.00,39.00,,TRUE,TRUE,Spring,'77373,TX,US,,Shopify Payments,0.00,0.00,6879479693622,,web,0.00
#1258,paid,2025-10-09 22:22:36 -0400,USD,66.97,6.50,0.00,73.47,0.00,Economy,2025-10-09 22:22:33 -0400,1,14.99,19.99,CPSN02a,TRUE,TRUE,Indianapolis,'46113,IN,US,,Shopify Payments,0.00,0.00,6878075978038,,web,0.00
#1258,,,,,,,,,,2025-10-09 22:22:33 -0400,1,36.99,46.99,,TRUE,TRUE,,,,,,,,,,,,0.00
#1258,,,,,,,,,,2025-10-09 22:22:33 -0400,1,14.99,19.99,CPFP02a,TRUE,TRUE,,,,,,,,,,,,0.00
#1257,paid,2025-10-09 00:23:02 -0400,USD,35.97,6.50,0.00,42.47,0.00,Economy,2025-10-09 00:22:59 -0400,1,11.99,15.99,GPB15a,TRUE,TRUE,Abilene,'79601,TX,US,,Shopify Payments,0.00,0.00,6876348481846,,web,0.00
